fpr,tpr
0.028368175643113756,0.24376534783392123
0.02837562247539088,0.2438162910859686
0.02841604813632384,0.2439936490745781
0.028423494968600964,0.24405402626218983
0.028554346450041863,0.24480496753311076
0.028562857115501432,0.2448634579336096
0.029409668328728707,0.2495974067997921
0.029422434326918066,0.24963419914849297
0.0294554131555739,0.24978325533040943
0.029468179153763256,0.24984551930513405
0.029524562312432914,0.2500200471130742
0.029659669126603595,0.2507191017383913
0.02966711595888072,0.25075117711931005
0.029685201122982306,0.25083042217805046
0.02975966944575355,0.25118796833593865
0.029869244263545522,0.251763438405363
0.029903286925383805,0.25193513603263384
0.029921372089485393,0.2519955132202456
0.03036179902701817,0.25400399810189217
0.030375628858389972,0.25405211117327026
0.030439458849336753,0.2543747517695705
0.030451161014343663,0.2544209780538357
0.03047137384481014,0.2544917325705682
0.030479884510269714,0.25452758152571264
0.03048945900891173,0.25457663799064717
0.030503288840283534,0.25461154355223525
0.030560735832135633,0.2549134294902939
0.030595842327156363,0.2549870141876957
0.030614991324440396,0.25504644798175097
0.030620310490352628,0.25508135354333905
0.03062562965626486,0.2551285232211607
0.030638395654454215,0.25517852307965166
0.030653289319008466,0.25521720221546546
0.03066286381765048,0.25524644741571484
0.030696906479488764,0.2553945602040749
0.03073839597360417,0.25555116353444285
0.030867119788680175,0.25619738812059967
0.03090116245051846,0.25638984040611207
0.03092988594644451,0.2564596515292881
0.030939460445086525,0.2564870099424247
0.03095329027645833,0.2565275758653513
0.030971375440559917,0.2566068209240917
0.031063928927432746,0.25704927250205895
0.031104354588365708,0.2571898381419675
0.03111499292019017,0.25721530976799123
0.031149035582028452,0.2573398377174404
0.031180950577501844,0.25743700725375307
0.031186269743414076,0.2574860637186876
0.031203291074333214,0.2575285164287271
0.031214993239340124,0.25760398791324174
0.031237333736171498,0.2576983272688851
0.03143414287492407,0.25847945713361187
0.031446908873113424,0.25853794753411075
0.03145967487130278,0.25861436241218183
0.031473504702674585,0.25864738118665703
0.03148520686768149,0.25870492819359947
0.03150435586496553,0.2588124750590329
0.031541590026351145,0.2589785123249651
0.031564994356364964,0.25908322900972924
0.031670313841427156,0.2595134164714628
0.03175542049602286,0.2598379438548759
0.03177563332648934,0.25990115122315693
0.0318022291560505,0.25997284913344587
0.03186925064654462,0.2602407729034729
0.031887335810646206,0.2602917161555203
0.03206712361847963,0.26119360039547057
0.03211074077895993,0.2613558640871771
0.032121379110784394,0.26141435448767597
0.032151166439892895,0.26149548633352926
0.03216925160399448,0.26153793904356876
0.03218414526854873,0.26158416532783396
0.032219251763569455,0.2617294479355247
0.03223095392857637,0.26179076851669286
0.032252230592225296,0.26183793819451456
0.03239797573822044,0.2624417100706319
0.03240755023686246,0.2624841627806714
0.0324245715677816,0.26254831354250885
0.03251818888783688,0.2629464256233237
0.03252989105284378,0.2629888783333632
0.032536274051938464,0.2630256706820641
0.032555423049222494,0.26309736859235305
0.032587338044695886,0.2632435945936002
0.03260329554243258,0.26328510391008325
0.03265223186882511,0.26345114117601554
0.032709678860677216,0.26367000848110805
0.03278414718344846,0.2638935927539828
0.03279159401572558,0.2639388756446916
0.0328149983457394,0.26402849803255274
0.032842658008483,0.26410208272995456
0.032855424006672365,0.26417849760802564
0.03286712617167927,0.2642030258404929
0.03288521133578086,0.2642303842536295
0.03295116899309253,0.2644322704747062
0.03298521165493081,0.2645992511341949
0.033049041645877596,0.264795476993933
0.03305542464497227,0.264852080607319
0.03361925623166882,0.26712282889765404
0.03395542751732186,0.2687039564982363
0.03414159832424997,0.26948036939518094
0.03419159848382495,0.26973225547474866
0.03429585413570469,0.2701520656073615
0.034349045794827004,0.270392630964252
0.03448840794172747,0.2709284785043061
0.03449798244036949,0.27098602551124856
0.03455223793267425,0.2712256474745826
0.03459904659270189,0.271383194198507
0.03467245108229069,0.2717520610790724
0.034717132075953436,0.27197658874550357
0.03485436655648901,0.2725586625698229
0.035516070795970626,0.2751765796889254
0.03552990062734243,0.2752190323989649
0.03554798579144402,0.2752680888638994
0.0356235179473977,0.27553223905970076
0.035657560609235986,0.27567280469960936
0.03566819894106045,0.27570865365475383
0.035677773439702465,0.27573884224855966
0.03569266710425672,0.27577563459726057
0.035710752268358306,0.27582563445575153
0.0357681992602104,0.2760841242902143
0.03578522059112955,0.2761671429231804
0.03580436958841358,0.2762124258138892
0.03582458241888006,0.27623695404635645
0.0358416037497992,0.2763058217759761
0.03585968891390079,0.27637091593137003
0.03586713574617791,0.27643129311898174
0.03588309324391461,0.27648789673236773
0.03593947640258426,0.27673506584415325
0.0359586253998683,0.27680015999954716
0.03596607223214542,0.27684072592247383
0.03598309356306456,0.2769256313425528
0.03601075322580817,0.2769992160399546
0.03603841288855177,0.2770360083886555
0.03605330655310602,0.2770699705566871
0.03773948214728345,0.2837397630006708
0.03774799281274302,0.28378127231715383
0.03784692929871053,0.2842822142956199
0.037880971960548813,0.2843916479481662
0.038925656145711106,0.2889746538453193
0.039109699286274315,0.2897784251554005
0.03912884828355835,0.2898293684074479
0.03920331660632959,0.29017936741688466
0.039211827271789165,0.29020955601069054
0.03930012542593221,0.2905963473688282
0.03940118957826461,0.2909906858754173
0.03942353007509598,0.291037855553239
0.03943629607328534,0.29109917613440717
0.039499062231049674,0.2913670999044342
0.03951608356196881,0.291427477092046
0.03956927522109113,0.29170200461696805
0.03958523271882783,0.2917784194950392
0.03962991371249057,0.2919265322833992
0.03965438187568684,0.2920114377034782
0.03968416920479533,0.29211521099468585
0.03976395669347881,0.2923774744033743
0.03984480801534473,0.29266049247030435
0.03985119101443941,0.29269445463833593
0.039869276178541,0.29274351110327046
0.03993736150221756,0.29297841609882236
0.03994587216767713,0.2930284159573133
0.03995331899995425,0.2930727554544657
0.03997565949678563,0.29311426477094876
0.04023097946057275,0.29422652577398367
0.04025331995740412,0.2942982236842726
0.0402735327878706,0.2943586008718843
0.04029374561833708,0.29448501560844637
0.04039161827112214,0.2949746368642353
0.04040970343522373,0.2950208631485005
0.04043523543160244,0.2951057685685795
0.04047034192662317,0.295204824892005
0.04048310792481253,0.29527086244095535
0.040495873923001885,0.29532935284145423
0.0405054484216439,0.2953670885837116
0.04051076758755613,0.2954019941452996
0.04060225724124651,0.29570010650913253
0.04062885307080767,0.29578312514209865
0.040636299903084795,0.2958321816070332
0.04079374721408685,0.2964123686442397
0.04081715154410067,0.2964331233024812
0.04181183556968799,0.30047273451112877
0.04182034623514756,0.30053028151807115
0.04183843139924915,0.3005991492476908
0.0418533250638034,0.30066801697731044
0.04185970806289807,0.3007010357517856
0.04187566556063477,0.3007491488231637
0.04189268689155391,0.30081235619144475
0.04203098520527193,0.3014104677062235
0.042035240538001714,0.30143782611936004
0.04203736820436661,0.3014736750745045
0.04207992153166446,0.30164725948888826
0.04211928335941498,0.3017849949481275
0.04215119835488837,0.30193971149138255
0.04217247501853729,0.3020161263694537
0.04221502834583515,0.3021585787964751
0.042255454006768105,0.30225008797144914
0.04231183716543776,0.3024614081280902
0.04231822016453244,0.30249065332833963
0.042353326659553166,0.30264348308448186
0.0424320503150542,0.3029340482998633
0.042452263145520676,0.30301989711349875
0.04248736964054141,0.3031198968304807
0.042524603801927026,0.30326895301239715
0.04258630612650891,0.3034821599561511
0.0426043912906105,0.3035246126661906
0.0426777957801993,0.30374442336483953
0.04270864694249024,0.30383781932692644
0.04272460444022694,0.3039104606307718
0.04274375343751097,0.3039868755088429
0.042765030101159895,0.30403876215444675
0.042886307083958776,0.30453121359090496
0.04290864758079015,0.3046368736692255
0.043104392886360275,0.3054727203602254
0.043124605716826754,0.30552555039938567
0.04314481854729323,0.3055717766836509
0.04316290371139482,0.3056189463614726
0.04318205270867886,0.30566894621996354
0.04320758470505757,0.30573121019468813
0.04323205286825384,0.3058557381441373
0.04332673402149156,0.30623026538604137
0.04333524468695113,0.3062670577347423
0.04336077668332984,0.30634535939992624
0.043371415015154305,0.3063868687164093
0.0433852448465261,0.30642460445866665
0.043396947011533016,0.3064595100202547
0.04347141533430426,0.30667743393179075
0.043491628164770736,0.3067491318420797
0.04350758566250743,0.3068038486683528
0.04353737299161593,0.3069019615982219
0.04355120282298773,0.3069274332242456
0.043562904987994644,0.3069859236247445
0.043662905307144596,0.3073689414086564
0.04368524580397597,0.3074396959253889
0.04370226713489511,0.30745479022229183
0.043729926797638714,0.3075642238748381
0.043739501296280736,0.30760290301065185
0.04378843762267327,0.3077746006379227
0.043806522786774854,0.3078029024446157
0.04381822495178176,0.30783780800620375
0.04383631011588335,0.3078878078646947
0.043857586779532276,0.30794912844586286
0.043876735776816306,0.3080047886656925
0.04388524644227588,0.30805478852418344
0.04389482094091789,0.3080878072986586
0.043907586939107256,0.3081264864344724
0.04398631059460828,0.3084104478949588
0.0440373745873657,0.30859535303201974
0.04405014058555506,0.30862742841293844
0.04420333256382733,0.30915667219809756
0.04425758805613209,0.3093642187805129
0.04437035437347141,0.3097566704999892
0.044385248038025654,0.3097915760615772
0.044558652846764406,0.31049534765467646
0.04459801467451492,0.31059817755232766
0.04468737666184041,0.31086610132235476
0.04471397249140157,0.3109302520841922
0.044723546990043585,0.3109698746135624
0.04473631298823294,0.311003836781594
0.044749078986422296,0.31103402537539987
0.044821419642828646,0.3113227038036685
0.04482993030828822,0.3113811942041673
0.04484376013966002,0.3114377978175533
0.04489907946514723,0.31161043883838063
0.0449075901306068,0.3116444010064122
0.04491184546333658,0.3116944008649032
0.04493844129289774,0.31177930628498224
0.044965037122458903,0.311852890982384
0.044990569118837614,0.3119179851377779
0.04500227128384452,0.31194911712514023
0.045068228941156196,0.312135909049314
0.045177803758948164,0.3125057193234359
0.0451969527562322,0.31258968134995846
0.0453714213981534,0.31312835907068187
0.045377804397248075,0.31316986838716493
0.045407591726356576,0.3132340191490024
0.04541929389136348,0.3132811888268241
0.04542993222318795,0.3133255283239764
0.04544057055501241,0.31338307533091886
0.045862912328443604,0.3147311847230621
0.04587993365936274,0.3147566563490858
0.04589163582436965,0.3147915619106738
0.046394828919666765,0.3166208020165981
0.04681291536036817,0.31810664686798057
0.04684057502311178,0.31816325048136657
0.04685653252084847,0.31820947676563177
0.04689376668223409,0.31827645770813856
0.0469075965136059,0.3183141934503959
